,drone_model,dataset,controller,sentence_id,words,labels
1403,DJI_Inspire_2,df026,mobile_android_physical,252,.,O
1404,DJI_Inspire_2,df026,mobile_android_physical,253,Yaw,B-ISSUE
1405,DJI_Inspire_2,df026,mobile_android_physical,253,Error,I-ISSUE
1406,DJI_Inspire_2,df026,mobile_android_physical,253,.,O
1407,DJI_Inspire_2,df026,mobile_android_physical,254,Yaw,B-ISSUE
1408,DJI_Inspire_2,df026,mobile_android_physical,254,Error,I-ISSUE
1409,DJI_Inspire_2,df026,mobile_android_physical,254,.,O
1410,DJI_Inspire_2,df026,mobile_android_physical,255,Yaw,B-ISSUE
1411,DJI_Inspire_2,df026,mobile_android_physical,255,Error,I-ISSUE
1412,DJI_Inspire_2,df026,mobile_android_physical,255,.,O
1413,DJI_Inspire_2,df026,mobile_android_physical,256,Yaw,B-ISSUE
1414,DJI_Inspire_2,df026,mobile_android_physical,256,Error,I-ISSUE
1415,DJI_Inspire_2,df026,mobile_android_physical,256,.,O
1416,DJI_Inspire_2,df026,mobile_android_physical,257,Yaw,B-ISSUE
1417,DJI_Inspire_2,df026,mobile_android_physical,257,Error,I-ISSUE
1418,DJI_Inspire_2,df026,mobile_android_physical,257,.,O
1419,DJI_Inspire_2,df026,mobile_android_physical,258,Yaw,B-ISSUE
1420,DJI_Inspire_2,df026,mobile_android_physical,258,Error,I-ISSUE
1421,DJI_Inspire_2,df026,mobile_android_physical,258,.,O
1422,DJI_Inspire_2,df026,mobile_android_physical,259,Yaw,B-ISSUE
1423,DJI_Inspire_2,df026,mobile_android_physical,259,Error,I-ISSUE
1424,DJI_Inspire_2,df026,mobile_android_physical,259,.,O
1425,DJI_Inspire_2,df026,mobile_android_physical,260,Yaw,B-ISSUE
1426,DJI_Inspire_2,df026,mobile_android_physical,260,Error,I-ISSUE
1427,DJI_Inspire_2,df026,mobile_android_physical,260,.,O
1428,DJI_Inspire_2,df026,mobile_android_physical,261,Yaw,B-ISSUE
1429,DJI_Inspire_2,df026,mobile_android_physical,261,Error,I-ISSUE
1430,DJI_Inspire_2,df026,mobile_android_physical,261,.,O
1431,DJI_Inspire_2,df026,mobile_android_physical,262,Magnetic,B-ISSUE
1432,DJI_Inspire_2,df026,mobile_android_physical,262,Filed,I-ISSUE
1433,DJI_Inspire_2,df026,mobile_android_physical,262,Interference,I-ISSUE
1434,DJI_Inspire_2,df026,mobile_android_physical,262,.,O
1435,DJI_Inspire_2,df026,mobile_android_physical,262,Exit,O
1436,DJI_Inspire_2,df026,mobile_android_physical,262,P,B-STATE
1437,DJI_Inspire_2,df026,mobile_android_physical,262,-,O
1438,DJI_Inspire_2,df026,mobile_android_physical,262,GPS,I-STATE
1439,DJI_Inspire_2,df026,mobile_android_physical,262,Mode,I-STATE
1440,DJI_Inspire_2,df026,mobile_android_physical,262,.,O
1441,DJI_Inspire_2,df026,mobile_android_physical,262,Yaw,B-ISSUE
1442,DJI_Inspire_2,df026,mobile_android_physical,262,Error,I-ISSUE
1443,DJI_Inspire_2,df026,mobile_android_physical,262,.,O
1444,DJI_Inspire_2,df026,mobile_android_physical,263,Yaw,B-ISSUE
1445,DJI_Inspire_2,df026,mobile_android_physical,263,Error,I-ISSUE
1446,DJI_Inspire_2,df026,mobile_android_physical,263,.,O
1447,DJI_Inspire_2,df026,mobile_android_physical,264,Yaw,B-ISSUE
1448,DJI_Inspire_2,df026,mobile_android_physical,264,Error,I-ISSUE
1449,DJI_Inspire_2,df026,mobile_android_physical,264,.,O
1450,DJI_Inspire_2,df026,mobile_android_physical,265,Yaw,B-ISSUE
1451,DJI_Inspire_2,df026,mobile_android_physical,265,Error,I-ISSUE
1452,DJI_Inspire_2,df026,mobile_android_physical,265,.,O
1453,DJI_Inspire_2,df026,mobile_android_physical,266,Yaw,B-ISSUE
1454,DJI_Inspire_2,df026,mobile_android_physical,266,Error,I-ISSUE
1455,DJI_Inspire_2,df026,mobile_android_physical,266,.,O
1456,DJI_Inspire_2,df026,mobile_android_physical,267,Yaw,B-ISSUE
1457,DJI_Inspire_2,df026,mobile_android_physical,267,Error,I-ISSUE
1458,DJI_Inspire_2,df026,mobile_android_physical,267,.,O
1459,DJI_Inspire_2,df026,mobile_android_physical,268,Yaw,B-ISSUE
1460,DJI_Inspire_2,df026,mobile_android_physical,268,Error,I-ISSUE
1461,DJI_Inspire_2,df026,mobile_android_physical,268,.,O
1462,DJI_Inspire_2,df026,mobile_android_physical,269,Yaw,B-ISSUE
1463,DJI_Inspire_2,df026,mobile_android_physical,269,Error,I-ISSUE
1464,DJI_Inspire_2,df026,mobile_android_physical,269,.,O
1465,DJI_Inspire_2,df026,mobile_android_physical,270,Yaw,B-ISSUE
1466,DJI_Inspire_2,df026,mobile_android_physical,270,Error,I-ISSUE
1467,DJI_Inspire_2,df026,mobile_android_physical,270,.,O
1468,DJI_Inspire_2,df026,mobile_android_physical,271,Yaw,B-ISSUE
1469,DJI_Inspire_2,df026,mobile_android_physical,271,Error,I-ISSUE
1470,DJI_Inspire_2,df026,mobile_android_physical,271,.,O
1471,DJI_Inspire_2,df026,mobile_android_physical,272,Yaw,B-ISSUE
1472,DJI_Inspire_2,df026,mobile_android_physical,272,Error,I-ISSUE
1473,DJI_Inspire_2,df026,mobile_android_physical,272,.,O
1474,DJI_Inspire_2,df026,mobile_android_physical,273,GPS,B-PARAMETER
1475,DJI_Inspire_2,df026,mobile_android_physical,273,Position,I-PARAMETER
1476,DJI_Inspire_2,df026,mobile_android_physical,273,Mismatch,B-ISSUE
1477,DJI_Inspire_2,df026,mobile_android_physical,273,.,O
1478,DJI_Inspire_2,df026,mobile_android_physical,274,GPS,B-PARAMETER
1479,DJI_Inspire_2,df026,mobile_android_physical,274,Position,I-PARAMETER
1480,DJI_Inspire_2,df026,mobile_android_physical,274,Mismatch,B-ISSUE
1481,DJI_Inspire_2,df026,mobile_android_physical,274,.,O
1482,DJI_Inspire_2,df026,mobile_android_physical,275,GPS,B-PARAMETER
1483,DJI_Inspire_2,df026,mobile_android_physical,275,Position,I-PARAMETER
1484,DJI_Inspire_2,df026,mobile_android_physical,275,Mismatch,B-ISSUE
1485,DJI_Inspire_2,df026,mobile_android_physical,275,.,O
1486,DJI_Inspire_2,df026,mobile_android_physical,276,GPS,B-PARAMETER
1487,DJI_Inspire_2,df026,mobile_android_physical,276,Position,I-PARAMETER
1488,DJI_Inspire_2,df026,mobile_android_physical,276,Mismatch,B-ISSUE
1489,DJI_Inspire_2,df026,mobile_android_physical,276,.,O
1490,DJI_Inspire_2,df026,mobile_android_physical,277,GPS,B-PARAMETER
1491,DJI_Inspire_2,df026,mobile_android_physical,277,Position,I-PARAMETER
1492,DJI_Inspire_2,df026,mobile_android_physical,277,Mismatch,B-ISSUE
1493,DJI_Inspire_2,df026,mobile_android_physical,277,.,O
1494,DJI_Inspire_2,df026,mobile_android_physical,278,GPS,B-PARAMETER
1495,DJI_Inspire_2,df026,mobile_android_physical,278,Position,I-PARAMETER
1496,DJI_Inspire_2,df026,mobile_android_physical,278,Mismatch,B-ISSUE
1497,DJI_Inspire_2,df026,mobile_android_physical,278,.,O
1498,DJI_Inspire_2,df026,mobile_android_physical,279,GPS,B-PARAMETER
1499,DJI_Inspire_2,df026,mobile_android_physical,279,Position,I-PARAMETER
1500,DJI_Inspire_2,df026,mobile_android_physical,279,Mismatch,B-ISSUE
1501,DJI_Inspire_2,df026,mobile_android_physical,279,.,O
1502,DJI_Inspire_2,df026,mobile_android_physical,280,GPS,B-PARAMETER
1503,DJI_Inspire_2,df026,mobile_android_physical,280,Position,I-PARAMETER
1504,DJI_Inspire_2,df026,mobile_android_physical,280,Mismatch,B-ISSUE
1505,DJI_Inspire_2,df026,mobile_android_physical,280,.,O
1506,DJI_Inspire_2,df026,mobile_android_physical,281,Downlink,B-ISSUE
1507,DJI_Inspire_2,df026,mobile_android_physical,281,Lost,I-ISSUE
1508,DJI_Inspire_2,df026,mobile_android_physical,281,.,O
1509,DJI_Inspire_2,df026,mobile_android_physical,282,Downlink,B-ISSUE
1510,DJI_Inspire_2,df026,mobile_android_physical,282,Lost,I-ISSUE
1511,DJI_Inspire_2,df026,mobile_android_physical,282,.,O
1512,DJI_Inspire_2,df026,mobile_iOS_backup,283,Taking,B-ACTION
1513,DJI_Inspire_2,df026,mobile_iOS_backup,283,Off,I-ACTION
1514,DJI_Inspire_2,df026,mobile_iOS_backup,283,.,O
1515,DJI_Inspire_2,df026,mobile_iOS_backup,284,Taking,B-ACTION
1516,DJI_Inspire_2,df026,mobile_iOS_backup,284,Off,I-ACTION
1517,DJI_Inspire_2,df026,mobile_iOS_backup,284,.,O
1518,DJI_Inspire_2,df026,mobile_iOS_backup,285,Home,B-PARAMETER
1519,DJI_Inspire_2,df026,mobile_iOS_backup,285,Point,I-PARAMETER
1520,DJI_Inspire_2,df026,mobile_iOS_backup,285,Recorded,O
1521,DJI_Inspire_2,df026,mobile_iOS_backup,285,.,O
1522,DJI_Inspire_2,df026,mobile_iOS_backup,285,RTH,B-PARAMETER
1523,DJI_Inspire_2,df026,mobile_iOS_backup,285,Altitude,I-PARAMETER
1524,DJI_Inspire_2,df026,mobile_iOS_backup,285,:,O
1525,DJI_Inspire_2,df026,mobile_iOS_backup,285,30m,O
1526,DJI_Inspire_2,df026,mobile_iOS_backup,285,.,O
1527,DJI_Inspire_2,df026,mobile_iOS_backup,286,Landing,B-COMPONENT
1528,DJI_Inspire_2,df026,mobile_iOS_backup,286,gear,I-COMPONENT
1529,DJI_Inspire_2,df026,mobile_iOS_backup,286,lowered,O
1530,DJI_Inspire_2,df026,mobile_iOS_backup,286,.,O
1531,DJI_Inspire_2,df026,mobile_iOS_backup,286,Obstacle,B-FUNCTION
1532,DJI_Inspire_2,df026,mobile_iOS_backup,286,Avoidance,I-FUNCTION
1533,DJI_Inspire_2,df026,mobile_iOS_backup,286,Disabled,O
1534,DJI_Inspire_2,df026,mobile_iOS_backup,286,.,O
1535,DJI_Inspire_2,df026,mobile_iOS_backup,287,Current,O
1536,DJI_Inspire_2,df026,mobile_iOS_backup,287,RTH,B-PARAMETER
1537,DJI_Inspire_2,df026,mobile_iOS_backup,287,route,I-PARAMETER
1538,DJI_Inspire_2,df026,mobile_iOS_backup,287,will,O
1539,DJI_Inspire_2,df026,mobile_iOS_backup,287,pass,O
1540,DJI_Inspire_2,df026,mobile_iOS_backup,287,a,O
1541,DJI_Inspire_2,df026,mobile_iOS_backup,287,No,O
1542,DJI_Inspire_2,df026,mobile_iOS_backup,287,-,O
1543,DJI_Inspire_2,df026,mobile_iOS_backup,287,Fly,O
1544,DJI_Inspire_2,df026,mobile_iOS_backup,287,zone,O
1545,DJI_Inspire_2,df026,mobile_iOS_backup,287,.,O
1546,DJI_Inspire_2,df026,mobile_iOS_backup,287,Pay,O
1547,DJI_Inspire_2,df026,mobile_iOS_backup,287,attention,O
1548,DJI_Inspire_2,df026,mobile_iOS_backup,287,to,O
1549,DJI_Inspire_2,df026,mobile_iOS_backup,287,the,O
1550,DJI_Inspire_2,df026,mobile_iOS_backup,287,aircraft,B-COMPONENT
1551,DJI_Inspire_2,df026,mobile_iOS_backup,287,'s,O
1552,DJI_Inspire_2,df026,mobile_iOS_backup,287,position,O
1553,DJI_Inspire_2,df026,mobile_iOS_backup,287,to,O
1554,DJI_Inspire_2,df026,mobile_iOS_backup,287,avoid,O
1555,DJI_Inspire_2,df026,mobile_iOS_backup,287,RTH,B-ISSUE
1556,DJI_Inspire_2,df026,mobile_iOS_backup,287,failure,I-ISSUE
1557,DJI_Inspire_2,df026,mobile_iOS_backup,287,.,O
1558,DJI_Inspire_2,df026,mobile_iOS_backup,288,Compass,B-ISSUE
1559,DJI_Inspire_2,df026,mobile_iOS_backup,288,Error,I-ISSUE
1560,DJI_Inspire_2,df026,mobile_iOS_backup,288,.,O
1561,DJI_Inspire_2,df026,mobile_iOS_backup,288,Exit,B-ACTION
1562,DJI_Inspire_2,df026,mobile_iOS_backup,288,P,B-STATE
1563,DJI_Inspire_2,df026,mobile_iOS_backup,288,-,O
1564,DJI_Inspire_2,df026,mobile_iOS_backup,288,GPS,I-STATE
1565,DJI_Inspire_2,df026,mobile_iOS_backup,288,Mode,I-STATE
1566,DJI_Inspire_2,df026,mobile_iOS_backup,289,In,O
1567,DJI_Inspire_2,df026,mobile_iOS_backup,289,Flight,O
1568,DJI_Inspire_2,df026,mobile_iOS_backup,289,.,O
1569,DJI_Inspire_2,df026,mobile_iOS_backup,290,Max,B-PARAMETER
1570,DJI_Inspire_2,df026,mobile_iOS_backup,290,Flight,I-PARAMETER
1571,DJI_Inspire_2,df026,mobile_iOS_backup,290,Distance,I-PARAMETER
1572,DJI_Inspire_2,df026,mobile_iOS_backup,290,Reached,O
1573,DJI_Inspire_2,df026,mobile_iOS_backup,290,.,O
1574,DJI_Inspire_2,df026,mobile_iOS_backup,290,Adjust,O
1575,DJI_Inspire_2,df026,mobile_iOS_backup,290,in,O
1576,DJI_Inspire_2,df026,mobile_iOS_backup,290,Main,B-FUNCTION
1577,DJI_Inspire_2,df026,mobile_iOS_backup,290,Controller,I-FUNCTION
1578,DJI_Inspire_2,df026,mobile_iOS_backup,290,Settings,I-FUNCTION
1579,DJI_Inspire_2,df026,mobile_iOS_backup,290,if,O
1580,DJI_Inspire_2,df026,mobile_iOS_backup,290,necessary,O
1581,DJI_Inspire_2,df026,mobile_iOS_backup,290,.,O
1582,DJI_Inspire_2,df026,mobile_iOS_backup,291,The,O
1583,DJI_Inspire_2,df026,mobile_iOS_backup,291,remaining,O
1584,DJI_Inspire_2,df026,mobile_iOS_backup,291,battery,B-COMPONENT
1585,DJI_Inspire_2,df026,mobile_iOS_backup,291,is,O
1586,DJI_Inspire_2,df026,mobile_iOS_backup,291,only,O
1587,DJI_Inspire_2,df026,mobile_iOS_backup,291,enough,O
1588,DJI_Inspire_2,df026,mobile_iOS_backup,291,for,O
1589,DJI_Inspire_2,df026,mobile_iOS_backup,291,RTH,B-ACTION
1590,DJI_Inspire_2,df026,mobile_iOS_backup,291,.,O
1591,DJI_Inspire_2,df026,mobile_iOS_backup,291,Return,O
1592,DJI_Inspire_2,df026,mobile_iOS_backup,291,home,O
1593,DJI_Inspire_2,df026,mobile_iOS_backup,291,now,O
1594,DJI_Inspire_2,df026,mobile_iOS_backup,291,.,O
1595,DJI_Inspire_2,df026,mobile_iOS_backup,292,Low,B-ISSUE
1596,DJI_Inspire_2,df026,mobile_iOS_backup,292,Power,I-ISSUE
1597,DJI_Inspire_2,df026,mobile_iOS_backup,292,.,O
1598,DJI_Inspire_2,df026,mobile_iOS_backup,292,Aircraft,B-COMPONENT
1599,DJI_Inspire_2,df026,mobile_iOS_backup,292,is,O
1600,DJI_Inspire_2,df026,mobile_iOS_backup,292,returning,O
1601,DJI_Inspire_2,df026,mobile_iOS_backup,292,to,O
1602,DJI_Inspire_2,df026,mobile_iOS_backup,292,the,O
1603,DJI_Inspire_2,df026,mobile_iOS_backup,292,Home,B-PARAMETER
1604,DJI_Inspire_2,df026,mobile_iOS_backup,292,Point,I-PARAMETER
1605,DJI_Inspire_2,df026,mobile_iOS_backup,292,.,O
1606,DJI_Inspire_2,df026,mobile_iOS_backup,293,Fly,O
1607,DJI_Inspire_2,df026,mobile_iOS_backup,293,with,O
1608,DJI_Inspire_2,df026,mobile_iOS_backup,293,caution,O
1609,DJI_Inspire_2,df026,mobile_iOS_backup,293,and,O
1610,DJI_Inspire_2,df026,mobile_iOS_backup,293,ensure,O
1611,DJI_Inspire_2,df026,mobile_iOS_backup,293,the,O
1612,DJI_Inspire_2,df026,mobile_iOS_backup,293,aircraft,B-COMPONENT
1613,DJI_Inspire_2,df026,mobile_iOS_backup,293,remains,O
1614,DJI_Inspire_2,df026,mobile_iOS_backup,293,within,O
1615,DJI_Inspire_2,df026,mobile_iOS_backup,293,your,O
1616,DJI_Inspire_2,df026,mobile_iOS_backup,293,line,O
1617,DJI_Inspire_2,df026,mobile_iOS_backup,293,of,O
1618,DJI_Inspire_2,df026,mobile_iOS_backup,293,sight,O
1619,DJI_Inspire_2,df026,mobile_iOS_backup,293,.,O
1620,DJI_Inspire_2,df026,mobile_iOS_backup,294,The,O
1621,DJI_Inspire_2,df026,mobile_iOS_backup,294,remaining,O
1622,DJI_Inspire_2,df026,mobile_iOS_backup,294,battery,B-COMPONENT
1623,DJI_Inspire_2,df026,mobile_iOS_backup,294,is,O
1624,DJI_Inspire_2,df026,mobile_iOS_backup,294,only,O
1625,DJI_Inspire_2,df026,mobile_iOS_backup,294,enough,O
1626,DJI_Inspire_2,df026,mobile_iOS_backup,294,for,O
1627,DJI_Inspire_2,df026,mobile_iOS_backup,294,RTH,B-ACTION
1628,DJI_Inspire_2,df026,mobile_iOS_backup,294,.,O
1629,DJI_Inspire_2,df026,mobile_iOS_backup,294,Return,O
1630,DJI_Inspire_2,df026,mobile_iOS_backup,294,home,O
1631,DJI_Inspire_2,df026,mobile_iOS_backup,294,now,O
1632,DJI_Inspire_2,df026,mobile_iOS_backup,294,.,O
1633,DJI_Inspire_2,df026,mobile_iOS_backup,295,Obstacle,B-FUNCTION
1634,DJI_Inspire_2,df026,mobile_iOS_backup,295,Avoidance,I-FUNCTION
1635,DJI_Inspire_2,df026,mobile_iOS_backup,295,will,O
1636,DJI_Inspire_2,df026,mobile_iOS_backup,295,be,O
1637,DJI_Inspire_2,df026,mobile_iOS_backup,295,disabled,O
1638,DJI_Inspire_2,df026,mobile_iOS_backup,295,in,O
1639,DJI_Inspire_2,df026,mobile_iOS_backup,295,landing,O
1640,DJI_Inspire_2,df026,mobile_iOS_backup,295,.,O
1641,DJI_Inspire_2,df026,mobile_iOS_backup,296,Landing,B-COMPONENT
1642,DJI_Inspire_2,df026,mobile_iOS_backup,296,gear,I-COMPONENT
1643,DJI_Inspire_2,df026,mobile_iOS_backup,296,lowered,O
1644,DJI_Inspire_2,df026,mobile_iOS_backup,296,.,O
1645,DJI_Inspire_2,df026,mobile_iOS_backup,296,Obstacle,B-FUNCTION
1646,DJI_Inspire_2,df026,mobile_iOS_backup,296,Avoidance,I-FUNCTION
1647,DJI_Inspire_2,df026,mobile_iOS_backup,296,Disabled,O
1648,DJI_Inspire_2,df026,mobile_iOS_backup,296,.,O
1649,DJI_Inspire_2,df026,mobile_iOS_backup,297,Landing,B-FUNCTION
1650,DJI_Inspire_2,df026,mobile_iOS_backup,297,Protection,I-FUNCTION
1651,DJI_Inspire_2,df026,mobile_iOS_backup,297,Activated,O
1652,DJI_Inspire_2,df026,mobile_iOS_backup,297,.,O
1653,DJI_Inspire_2,df026,mobile_iOS_backup,297,Aircraft,B-COMPONENT
1654,DJI_Inspire_2,df026,mobile_iOS_backup,297,will,O
1655,DJI_Inspire_2,df026,mobile_iOS_backup,297,decelerate,O
1656,DJI_Inspire_2,df026,mobile_iOS_backup,297,during,O
1657,DJI_Inspire_2,df026,mobile_iOS_backup,297,landing,O
1658,DJI_Inspire_2,df026,mobile_iOS_backup,297,.,O
1659,DJI_Inspire_2,df026,mobile_iOS_backup,298,Ground,O
1660,DJI_Inspire_2,df026,mobile_iOS_backup,298,Plain,O
1661,DJI_Inspire_2,df026,mobile_iOS_backup,298,.,O
1662,DJI_Inspire_2,df026,mobile_iOS_backup,298,Safe,O
1663,DJI_Inspire_2,df026,mobile_iOS_backup,298,to,O
1664,DJI_Inspire_2,df026,mobile_iOS_backup,298,Land,O
1665,DJI_Inspire_2,df026,mobile_iOS_backup,298,.,O
1666,DJI_Inspire_2,df027,mobile_iOS_backup,299,Taking,B-ACTION
1667,DJI_Inspire_2,df027,mobile_iOS_backup,299,Off,I-ACTION
1668,DJI_Inspire_2,df027,mobile_iOS_backup,299,.,O
1669,DJI_Inspire_2,df027,mobile_iOS_backup,300,Taking,B-ACTION
1670,DJI_Inspire_2,df027,mobile_iOS_backup,300,Off,I-ACTION
1671,DJI_Inspire_2,df027,mobile_iOS_backup,300,.,O
1672,DJI_Inspire_2,df027,mobile_iOS_backup,301,Home,B-PARAMETER
1673,DJI_Inspire_2,df027,mobile_iOS_backup,301,Point,I-PARAMETER
1674,DJI_Inspire_2,df027,mobile_iOS_backup,301,Recorded,O
1675,DJI_Inspire_2,df027,mobile_iOS_backup,301,.,O
1676,DJI_Inspire_2,df027,mobile_iOS_backup,301,RTH,B-PARAMETER
1677,DJI_Inspire_2,df027,mobile_iOS_backup,301,Altitude,I-PARAMETER
1678,DJI_Inspire_2,df027,mobile_iOS_backup,301,:,O
1679,DJI_Inspire_2,df027,mobile_iOS_backup,301,30m,O
1680,DJI_Inspire_2,df027,mobile_iOS_backup,301,.,O
1681,DJI_Inspire_2,df027,mobile_iOS_backup,302,Landing,B-COMPONENT
1682,DJI_Inspire_2,df027,mobile_iOS_backup,302,gear,I-COMPONENT
1683,DJI_Inspire_2,df027,mobile_iOS_backup,302,lowered,O
1684,DJI_Inspire_2,df027,mobile_iOS_backup,302,.,O
1685,DJI_Inspire_2,df027,mobile_iOS_backup,302,Obstacle,B-FUNCTION
1686,DJI_Inspire_2,df027,mobile_iOS_backup,302,Avoidance,I-FUNCTION
1687,DJI_Inspire_2,df027,mobile_iOS_backup,302,Disabled,O
1688,DJI_Inspire_2,df027,mobile_iOS_backup,302,.,O
1689,DJI_Inspire_2,df027,mobile_iOS_backup,303,Max,B-PARAMETER
1690,DJI_Inspire_2,df027,mobile_iOS_backup,303,Flight,I-PARAMETER
1691,DJI_Inspire_2,df027,mobile_iOS_backup,303,Altitude,I-PARAMETER
1692,DJI_Inspire_2,df027,mobile_iOS_backup,303,Reached,O
1693,DJI_Inspire_2,df027,mobile_iOS_backup,303,.,O
1694,DJI_Inspire_2,df027,mobile_iOS_backup,303,Adjust,O
1695,DJI_Inspire_2,df027,mobile_iOS_backup,303,in,O
1696,DJI_Inspire_2,df027,mobile_iOS_backup,303,Main,B-FUNCTION
1697,DJI_Inspire_2,df027,mobile_iOS_backup,303,Controller,I-FUNCTION
1698,DJI_Inspire_2,df027,mobile_iOS_backup,303,Settings,I-FUNCTION
1699,DJI_Inspire_2,df027,mobile_iOS_backup,303,if,O
1700,DJI_Inspire_2,df027,mobile_iOS_backup,303,necessary,O
1701,DJI_Inspire_2,df027,mobile_iOS_backup,304,Subject,B-ISSUE
1702,DJI_Inspire_2,df027,mobile_iOS_backup,304,too,I-ISSUE
1703,DJI_Inspire_2,df027,mobile_iOS_backup,304,Small,I-ISSUE
1704,DJI_Inspire_2,df027,mobile_iOS_backup,304,.,O
1705,DJI_Inspire_2,df027,mobile_iOS_backup,304,Get,O
1706,DJI_Inspire_2,df027,mobile_iOS_backup,304,Closer,O
1707,DJI_Inspire_2,df027,mobile_iOS_backup,304,and,O
1708,DJI_Inspire_2,df027,mobile_iOS_backup,304,retry,O
1709,DJI_Inspire_2,df027,mobile_iOS_backup,305,Max,B-PARAMETER
1710,DJI_Inspire_2,df027,mobile_iOS_backup,305,Flight,I-PARAMETER
1711,DJI_Inspire_2,df027,mobile_iOS_backup,305,Distance,I-PARAMETER
1712,DJI_Inspire_2,df027,mobile_iOS_backup,305,Reached,O
1713,DJI_Inspire_2,df027,mobile_iOS_backup,305,.,O
1714,DJI_Inspire_2,df027,mobile_iOS_backup,305,Adjust,O
1715,DJI_Inspire_2,df027,mobile_iOS_backup,305,in,O
1716,DJI_Inspire_2,df027,mobile_iOS_backup,305,Main,B-FUNCTION
1717,DJI_Inspire_2,df027,mobile_iOS_backup,305,Controller,I-FUNCTION
1718,DJI_Inspire_2,df027,mobile_iOS_backup,305,Settings,I-FUNCTION
1719,DJI_Inspire_2,df027,mobile_iOS_backup,305,if,O
1720,DJI_Inspire_2,df027,mobile_iOS_backup,305,necessary,O
1721,DJI_Inspire_2,df027,mobile_iOS_backup,305,.,O
1722,DJI_Inspire_2,df027,mobile_iOS_backup,306,Aircraft,B-COMPONENT
1723,DJI_Inspire_2,df027,mobile_iOS_backup,306,is,O
1724,DJI_Inspire_2,df027,mobile_iOS_backup,306,returning,O
1725,DJI_Inspire_2,df027,mobile_iOS_backup,306,to,O
1726,DJI_Inspire_2,df027,mobile_iOS_backup,306,the,O
1727,DJI_Inspire_2,df027,mobile_iOS_backup,306,Home,B-PARAMETER
1728,DJI_Inspire_2,df027,mobile_iOS_backup,306,Point,I-PARAMETER
1729,DJI_Inspire_2,df027,mobile_iOS_backup,306,.,O
1730,DJI_Inspire_2,df027,mobile_iOS_backup,306,Minimum,B-PARAMETER
1731,DJI_Inspire_2,df027,mobile_iOS_backup,306,RTH,I-PARAMETER
1732,DJI_Inspire_2,df027,mobile_iOS_backup,306,Altitude,I-PARAMETER
1733,DJI_Inspire_2,df027,mobile_iOS_backup,306,is,O
1734,DJI_Inspire_2,df027,mobile_iOS_backup,306,30,O
1735,DJI_Inspire_2,df027,mobile_iOS_backup,306,m.,O
1736,DJI_Inspire_2,df027,mobile_iOS_backup,306,You,O
1737,DJI_Inspire_2,df027,mobile_iOS_backup,306,can,O
1738,DJI_Inspire_2,df027,mobile_iOS_backup,306,reset,O
1739,DJI_Inspire_2,df027,mobile_iOS_backup,306,the,O
1740,DJI_Inspire_2,df027,mobile_iOS_backup,306,RTH,B-PARAMETER
1741,DJI_Inspire_2,df027,mobile_iOS_backup,306,Altitude,I-PARAMETER
1742,DJI_Inspire_2,df027,mobile_iOS_backup,306,in,O
1743,DJI_Inspire_2,df027,mobile_iOS_backup,306,Remote,B-FUNCTION
1744,DJI_Inspire_2,df027,mobile_iOS_backup,306,Controller,I-FUNCTION
1745,DJI_Inspire_2,df027,mobile_iOS_backup,306,Settings,I-FUNCTION
1746,DJI_Inspire_2,df027,mobile_iOS_backup,306,after,O
1747,DJI_Inspire_2,df027,mobile_iOS_backup,306,cancelling,O
1748,DJI_Inspire_2,df027,mobile_iOS_backup,306,RTH,B-ACTION
1749,DJI_Inspire_2,df027,mobile_iOS_backup,306,.,O
1750,DJI_Inspire_2,df027,mobile_iOS_backup,307,Max,B-PARAMETER
1751,DJI_Inspire_2,df027,mobile_iOS_backup,307,Flight,I-PARAMETER
1752,DJI_Inspire_2,df027,mobile_iOS_backup,307,Altitude,I-PARAMETER
1753,DJI_Inspire_2,df027,mobile_iOS_backup,307,Reached,O
1754,DJI_Inspire_2,df027,mobile_iOS_backup,307,.,O
1755,DJI_Inspire_2,df027,mobile_iOS_backup,307,Adjust,O
1756,DJI_Inspire_2,df027,mobile_iOS_backup,307,in,O
1757,DJI_Inspire_2,df027,mobile_iOS_backup,307,Main,B-FUNCTION
1758,DJI_Inspire_2,df027,mobile_iOS_backup,307,Controller,I-FUNCTION
1759,DJI_Inspire_2,df027,mobile_iOS_backup,307,Settings,I-FUNCTION
1760,DJI_Inspire_2,df027,mobile_iOS_backup,307,if,O
1761,DJI_Inspire_2,df027,mobile_iOS_backup,307,necessary,O
1762,DJI_Inspire_2,df027,mobile_iOS_backup,308,Obstacle,B-FUNCTION
1763,DJI_Inspire_2,df027,mobile_iOS_backup,308,Avoidance,I-FUNCTION
1764,DJI_Inspire_2,df027,mobile_iOS_backup,308,will,O
1765,DJI_Inspire_2,df027,mobile_iOS_backup,308,be,O
1766,DJI_Inspire_2,df027,mobile_iOS_backup,308,disabled,O
1767,DJI_Inspire_2,df027,mobile_iOS_backup,308,in,O
1768,DJI_Inspire_2,df027,mobile_iOS_backup,308,landing,O
1769,DJI_Inspire_2,df027,mobile_iOS_backup,308,.,O
1770,DJI_Inspire_2,df027,mobile_iOS_backup,309,Landing,B-COMPONENT
1771,DJI_Inspire_2,df027,mobile_iOS_backup,309,gear,I-COMPONENT
1772,DJI_Inspire_2,df027,mobile_iOS_backup,309,lowered,O
1773,DJI_Inspire_2,df027,mobile_iOS_backup,309,.,O
